[7l----system---- ------memory-usage-----
     time     | used  buff  cach  free
13-09 08:51:48| 943M 9.77M  106M 10.7G
13-09 08:51:58|1374M 11.7M  143M 10.2G
13-09 08:52:08|1505M 11.7M  143M 10.1G
13-09 08:52:18|1529M 11.7M  143M 10.1G
13-09 08:52:28|1543M 11.7M  143M 10.1G
13-09 08:52:38|1578M 11.7M  143M 10.0G
13-09 08:52:48|1588M 11.7M  143M 10.0G
13-09 08:52:58|1628M 11.7M  143M 9.99G
13-09 08:53:08|1652M 11.8M  143M 9.96G
13-09 08:53:18|1661M 11.8M  143M 9.96G
13-09 08:53:28|1702M 11.8M  143M 9.92G
13-09 08:53:38|1776M 11.8M  143M 9.84G
13-09 08:53:48|1794M 11.8M  143M 9.83G
13-09 08:53:58|1821M 11.8M  143M 9.80G
13-09 08:54:08|1851M 11.8M  143M 9.77G
13-09 08:54:18|1862M 11.8M  143M 9993M
13-09 08:54:28|1860M 11.8M  143M 9995M
13-09 08:54:38|1869M 11.8M  143M 9987M
13-09 08:54:48|1878M 11.8M  143M 9978M
13-09 08:54:58|1886M 11.9M  143M 9969M
13-09 08:55:08|1895M 11.9M  143M 9960M
13-09 08:55:18|1910M 11.9M  143M 9946M
13-09 08:55:28|1922M 11.9M  143M 9934M
13-09 08:55:38|1934M 11.9M  143M 9922M
13-09 08:55:48|1946M 11.9M  143M 9910M
13-09 08:55:58|1960M 11.9M  143M 9895M
13-09 08:56:08|2006M 11.9M  143M 9849M
13-09 08:56:18|2024M 11.9M  143M 9831M
13-09 08:56:28|2039M 11.9M  143M 9816M
13-09 08:56:38|2057M 11.9M  143M 9799M
13-09 08:56:48|2093M 12.0M  143M 9762M
13-09 08:56:58|2105M 12.0M  143M 9750M
13-09 08:57:08|2121M 12.0M  143M 9734M
13-09 08:57:18|2137M 12.0M  143M 9719M
13-09 08:57:28|2152M 12.0M  143M 9703M
13-09 08:57:38|2168M 12.0M  143M 9687M
13-09 08:57:48|2183M 12.0M  143M 9672M
13-09 08:57:58|2199M 12.0M  143M 9657M
13-09 08:58:08|2214M 12.0M  143M 9641M
13-09 08:58:18|2229M 12.0M  143M 9626M
13-09 08:58:28|2248M 12.0M  143M 9607M
13-09 08:58:38|2263M 12.1M  143M 9592M
13-09 08:58:48|2278M 12.1M  143M 9577M
13-09 08:58:58|2301M 12.1M  143M 9554M
13-09 08:59:08|2316M 12.1M  143M 9539M
13-09 08:59:18|2332M 12.1M  143M 9523M
13-09 08:59:28|2347M 12.1M  143M 9508M
13-09 08:59:38|2366M 12.1M  143M 9489M
13-09 08:59:48|2381M 12.1M  143M 9474M
13-09 08:59:58|2400M 12.1M  143M 9455M
13-09 09:00:08|2415M 12.1M  143M 9440M
13-09 09:00:18|2430M 12.1M  143M 9425M
13-09 09:00:28|2445M 12.2M  143M 9410M
13-09 09:00:38|2460M 12.2M  143M 9395M
13-09 09:00:48|2475M 12.2M  143M 9380M
13-09 09:00:58|2490M 12.2M  143M 9365M
13-09 09:01:08|2505M 12.2M  143M 9350M
13-09 09:01:18|2520M 12.2M  143M 9335M
13-09 09:01:28|2535M 12.2M  143M 9320M
13-09 09:01:38|2550M 12.2M  143M 9305M
13-09 09:01:48|2565M 12.2M  143M 9290M
13-09 09:01:58|2580M 12.2M  143M 9275M
13-09 09:02:08|2595M 12.2M  143M 9260M
13-09 09:02:18|2609M 12.3M  143M 9246M
13-09 09:02:28|2624M 12.3M  143M 9231M
13-09 09:02:38|2638M 12.3M  143M 9217M
13-09 09:02:48|2652M 12.3M  143M 9202M
13-09 09:02:58|2667M 12.3M  143M 9188M
13-09 09:03:08|2682M 12.3M  143M 9173M
13-09 09:03:18|2696M 12.3M  143M 9158M
13-09 09:03:28|2717M 12.3M  143M 9138M
13-09 09:03:38|2731M 12.3M  143M 9124M
13-09 09:03:48|2745M 12.4M  143M 9109M
13-09 09:03:58|2759M 12.4M  143M 9096M
13-09 09:04:08|2773M 12.4M  143M 9081M
13-09 09:04:18|2788M 12.4M  143M 9067M
13-09 09:04:28|2802M 12.4M  143M 9053M
13-09 09:04:38|2841M 12.4M  143M 9014M
13-09 09:04:48|2854M 12.4M  143M 9001M
13-09 09:04:58|1662M 12.5M  146M 9.95G
13-09 09:05:08|1662M 12.5M  146M 9.95G
13-09 09:05:18|1662M 12.5M  146M 9.95G
13-09 09:05:28|1662M 12.5M  146M 9.95G
13-09 09:05:38|1662M 12.5M  146M 9.95G
13-09 09:05:48|1662M 12.5M  146M 9.95G
13-09 09:05:58|1681M 12.5M  146M 9.93G
13-09 09:06:08|1704M 12.5M  146M 9.91G
13-09 09:06:18|1724M 12.5M  146M 9.89G
13-09 09:06:28|1739M 12.5M  146M 9.88G
13-09 09:06:38|1774M 12.6M  146M 9.84G
13-09 09:06:48|1796M 12.6M  146M 9.82G
13-09 09:06:58|1819M 12.6M  146M 9.80G
13-09 09:07:08|1836M 12.6M  146M 9.78G
13-09 09:07:18|1864M 12.6M  146M 9987M
13-09 09:07:28|1889M 12.6M  146M 9963M
13-09 09:07:38|1897M 12.6M  146M 9954M
13-09 09:07:48|1906M 12.6M  146M 9946M
13-09 09:07:58|1954M 12.6M  146M 9897M
