[7l----system---- ------memory-usage-----
     time     | used  buff  cach  free
13-09 17:03:16|2713M 2608M 1528M 9157M
13-09 17:03:26|4276M 2608M 1528M 7594M
13-09 17:03:36|4923M 2609M 1528M 6948M
13-09 17:03:46|4369M 2609M 1526M 7502M
13-09 17:03:56|4395M 2609M 1526M 7476M
13-09 17:04:06|4437M 2609M 1526M 7435M
13-09 17:04:16|4448M 2609M 1526M 7424M
13-09 17:04:26|4458M 2609M 1526M 7414M
13-09 17:04:36|4532M 2609M 1526M 7340M
13-09 17:04:46|4542M 2609M 1526M 7330M
13-09 17:04:56|4552M 2609M 1526M 7320M
13-09 17:05:06|4563M 2609M 1527M 7309M
13-09 17:05:16|4573M 2609M 1527M 7298M
13-09 17:05:26|4584M 2609M 1527M 7288M
13-09 17:05:36|4720M 2609M 1527M 7152M
13-09 17:05:46|4730M 2609M 1527M 7141M
13-09 17:05:56|4505M 2609M 1527M 7367M
13-09 17:06:06|4880M 2609M 1527M 6991M
13-09 17:06:16|4907M 2609M 1527M 6965M
13-09 17:06:26|4917M 2609M 1527M 6954M
13-09 17:06:36|4960M 2609M 1526M 6912M
13-09 17:06:46|4970M 2609M 1526M 6902M
13-09 17:06:56|4980M 2609M 1527M 6891M
13-09 17:07:06|5054M 2609M 1526M 6818M
13-09 17:07:16|5064M 2609M 1526M 6807M
13-09 17:07:26|5075M 2609M 1526M 6797M
13-09 17:07:36|5085M 2609M 1526M 6786M
13-09 17:07:46|5096M 2609M 1526M 6776M
13-09 17:07:56|5107M 2609M 1526M 6765M
13-09 17:08:06|5243M 2609M 1526M 6628M
13-09 17:08:16|5254M 2609M 1526M 6618M
13-09 17:08:26|5256M 2609M 1527M 6616M
13-09 17:08:36|5255M 2609M 1527M 6616M
13-09 17:08:46|5736M 2609M 1527M 6135M
13-09 17:08:56|5819M 2609M 1527M 6052M
13-09 17:09:06|6484M 2609M 1527M 5388M
13-09 17:09:16|6517M 2609M 1527M 5354M
13-09 17:09:26|6553M 2609M 1527M 5319M
13-09 17:09:36|6581M 2609M 1527M 5290M
13-09 17:09:46|6621M 2609M 1527M 5250M
13-09 17:09:56|6656M 2609M 1527M 5215M
13-09 17:10:06|6678M 2609M 1527M 5193M
13-09 17:10:16|6700M 2609M 1527M 5171M
13-09 17:10:26|6747M 2609M 1527M 5125M
13-09 17:10:36|6797M 2609M 1526M 5075M
13-09 17:10:46|6840M 2609M 1527M 5031M
13-09 17:10:56|6779M 2609M 1527M 5092M
13-09 17:11:06|6797M 2609M 1527M 5074M
