[7l----system---- ------memory-usage-----
     time     | used  buff  cach  free
12-09 17:48:00|2340M  208M 1000M 12.2G
12-09 17:48:10|3959M  208M 1165M 10.4G
12-09 17:48:20|4660M  208M 1164M 9974M
12-09 17:48:30|5335M  208M 1164M 9300M
12-09 17:48:40|5578M  208M 1170M 9050M
12-09 17:48:50|6297M  208M 1169M 8333M
12-09 17:49:00|6337M  208M 1169M 8293M
12-09 17:49:10|6370M  209M 1170M 8258M
12-09 17:49:20|6405M  209M 1169M 8224M
12-09 17:49:30|6437M  209M 1169M 8192M
12-09 17:49:40|6480M  209M 1169M 8149M
12-09 17:49:50|6510M  209M 1170M 8118M
12-09 17:50:00|6530M  209M 1169M 8098M
12-09 17:50:10|6559M  209M 1170M 8070M
12-09 17:50:20|6604M  209M 1170M 8025M
12-09 17:50:30|6654M  209M 1171M 7974M
12-09 17:50:40|6452M  209M 1171M 8175M
12-09 17:50:50|6674M  209M 1171M 7952M
12-09 17:51:00|6702M  209M 1171M 7925M
12-09 17:51:10|6144M  209M 1170M 8483M
12-09 17:51:20|6153M  209M 1170M 8474M
12-09 17:51:30|6171M  209M 1170M 8457M
12-09 17:51:40|6210M  209M 1170M 8418M
12-09 17:51:50|6269M  209M 1170M 8358M
12-09 17:52:00|6287M  209M 1170M 8341M
12-09 17:52:10|6362M  209M 1170M 8265M
12-09 17:52:20|6427M  209M 1170M 8201M
12-09 17:52:30|6447M  209M 1170M 8180M
12-09 17:52:40|6448M  209M 1170M 8180M
12-09 17:52:50|6448M  209M 1170M 8180M
12-09 17:53:00|6447M  209M 1171M 8180M
12-09 17:53:10|6447M  209M 1171M 8180M
12-09 17:53:20|6598M  209M 1171M 8029M
12-09 17:53:30|6632M  209M 1171M 7995M
12-09 17:53:40|6668M  209M 1171M 7960M
12-09 17:53:50|6697M  209M 1171M 7930M
12-09 17:54:00|6738M  209M 1171M 7889M
12-09 17:54:10|6771M  209M 1171M 7856M
12-09 17:54:20|6791M  209M 1171M 7836M
12-09 17:54:30|6815M  209M 1171M 7812M
12-09 17:54:40|6861M  209M 1171M 7767M
12-09 17:54:50|6910M  209M 1171M 7717M
12-09 17:55:00|6945M  209M 1171M 7682M
12-09 17:55:10|6945M  209M 1171M 7682M
12-09 17:55:20|6970M  209M 1171M 7657M
