[7l----system---- ------memory-usage-----
     time     | used  buff  cach  free
17-09 09:42:32|2432M 2081M  576M 6921M
17-09 09:42:42|3964M 2082M  712M 5253M
17-09 09:42:52|4030M 2082M  712M 5187M
17-09 09:43:02|5128M 2082M  712M 4088M
17-09 09:43:12|5155M 2082M  712M 4062M
17-09 09:43:22|5162M 2082M  712M 4054M
17-09 09:43:32|5185M 2082M  712M 4032M
17-09 09:43:42|5187M 2082M  712M 4030M
17-09 09:43:52|5230M 2082M  712M 3986M
17-09 09:44:02|5238M 2082M  712M 3979M
17-09 09:44:12|5245M 2082M  712M 3972M
17-09 09:44:22|5250M 2082M  712M 3967M
17-09 09:44:32|5322M 2082M  712M 3895M
17-09 09:44:42|5329M 2082M  712M 3888M
17-09 09:44:52|5336M 2082M  712M 3881M
17-09 09:45:02|5343M 2082M  712M 3873M
17-09 09:45:12|5351M 2082M  712M 3866M
17-09 09:45:22|5358M 2082M  712M 3859M
17-09 09:45:32|5365M 2082M  712M 3852M
17-09 09:45:42|5372M 2082M  712M 3845M
17-09 09:45:52|5375M 2082M  712M 3842M
17-09 09:46:02|5512M 2082M  712M 3705M
17-09 09:46:12|5519M 2082M  712M 3698M
17-09 09:46:22|5526M 2082M  712M 3691M
17-09 09:46:32|5634M 2082M  712M 3583M
17-09 09:46:42|5658M 2082M  712M 3559M
17-09 09:46:52|5674M 2082M  712M 3543M
17-09 09:47:02|5701M 2082M  712M 3516M
17-09 09:47:12|5705M 2082M  712M 3512M
17-09 09:47:22|5747M 2082M  712M 3470M
17-09 09:47:32|5754M 2082M  712M 3463M
17-09 09:47:42|5761M 2082M  712M 3456M
17-09 09:47:52|5768M 2082M  712M 3449M
17-09 09:48:02|5838M 2082M  712M 3379M
17-09 09:48:12|5845M 2082M  712M 3372M
17-09 09:48:22|5852M 2082M  712M 3365M
17-09 09:48:32|5859M 2082M  712M 3357M
17-09 09:48:42|5866M 2082M  712M 3350M
17-09 09:48:52|5873M 2082M  712M 3343M
17-09 09:49:02|5881M 2082M  712M 3336M
17-09 09:49:12|5888M 2082M  712M 3329M
17-09 09:49:22|5890M 2082M  712M 3326M
17-09 09:49:32|6025M 2082M  712M 3192M
17-09 09:49:42|6032M 2082M  712M 3185M
17-09 09:49:52|6039M 2082M  712M 3178M
17-09 09:50:02|6043M 2082M  712M 3173M
17-09 09:50:12|6043M 2082M  712M 3173M
17-09 09:50:22|6043M 2082M  712M 3173M
17-09 09:50:32|6359M 2082M  712M 2858M
17-09 09:50:42|6603M 2082M  712M 2613M
17-09 09:50:52|6603M 2082M  712M 2613M
17-09 09:51:02|6716M 2082M  712M 2500M
17-09 09:51:12|7346M 2082M  712M 1870M
17-09 09:51:22|7382M 2082M  712M 1835M
17-09 09:51:32|7410M 2082M  712M 1806M
17-09 09:51:42|7435M 2082M  712M 1782M
17-09 09:51:52|7458M 2082M  712M 1759M
17-09 09:52:02|7480M 2082M  712M 1736M
17-09 09:52:12|7502M 2082M  712M 1714M
17-09 09:52:22|7525M 2082M  712M 1691M
17-09 09:52:32|7549M 2082M  712M 1668M
17-09 09:52:42|7572M 2082M  712M 1644M
17-09 09:52:52|7594M 2082M  712M 1622M
17-09 09:53:02|7616M 2082M  712M 1600M
17-09 09:53:12|7640M 2082M  712M 1577M
17-09 09:53:22|7665M 2082M  712M 1551M
17-09 09:53:32|7690M 2082M  712M 1526M
17-09 09:53:42|7714M 2082M  712M 1502M
17-09 09:53:52|7570M 2082M  712M 1647M
17-09 09:54:02|7677M 2082M  712M 1539M
17-09 09:54:12|7677M 2082M  712M 1539M
17-09 09:54:22|7689M 2082M  712M 1527M
17-09 09:54:32|7711M 2082M  712M 1505M
17-09 09:54:42|7731M 2082M  712M 1485M
17-09 09:54:52|7751M 2082M  712M 1465M
17-09 09:55:02|7774M 2082M  712M 1442M
17-09 09:55:12|7800M 2082M  712M 1416M
17-09 09:55:22|7828M 2082M  712M 1388M
17-09 09:55:32|7859M 2082M  712M 1358M
17-09 09:55:42|7890M 2082M  712M 1327M
17-09 09:55:52|7920M 2082M  712M 1296M
17-09 09:56:02|7950M 2082M  712M 1267M
17-09 09:56:12|7978M 2082M  712M 1238M
17-09 09:56:22|8005M 2082M  712M 1211M
17-09 09:56:32|8029M 2082M  712M 1187M
17-09 09:56:42|7955M 2082M  712M 1261M
17-09 09:56:52|7955M 2082M  712M 1261M
17-09 09:57:02|7955M 2082M  712M 1261M
17-09 09:57:12|7955M 2082M  712M 1261M
17-09 09:57:22|7955M 2082M  712M 1261M
17-09 09:57:32|7955M 2082M  712M 1261M
17-09 09:57:42|7955M 2082M  712M 1261M
17-09 09:57:52|7957M 2082M  712M 1259M
17-09 09:58:02|8113M 2082M  712M 1103M
17-09 09:58:12|8143M 2082M  712M 1073M
17-09 09:58:22|8169M 2082M  712M 1047M
17-09 09:58:32|8192M 2082M  712M 1024M
17-09 09:58:42|8214M 2082M  712M 1002M
17-09 09:58:52|8235M 2082M  712M  981M
17-09 09:59:02|8257M 2082M  712M  959M
17-09 09:59:12|8275M 1895M  706M 1135M
17-09 09:59:22|8298M 1895M  706M 1112M
17-09 09:59:32|8320M 1895M  706M 1090M
17-09 09:59:42|8342M 1895M  706M 1068M
17-09 09:59:52|8363M 1895M  706M 1047M
17-09 10:00:02|8387M 1895M  706M 1023M
17-09 10:00:12|8411M 1895M  706M  999M
17-09 10:00:22|8436M 1895M  706M  974M
17-09 10:00:32|8459M 1895M  706M  951M
17-09 10:00:42|8393M 1853M  704M 1060M
17-09 10:00:52|8393M 1853M  704M 1060M
17-09 10:01:02|8393M 1853M  704M 1060M
17-09 10:01:12|8411M 1853M  704M 1043M
17-09 10:01:22|8433M 1853M  704M 1021M
17-09 10:01:32|8453M 1853M  704M 1001M
17-09 10:01:42|8473M 1853M  704M  980M
17-09 10:01:52|8496M 1853M  704M  958M
17-09 10:02:02|8521M 1853M  704M  932M
17-09 10:02:12|8543M 1673M  701M 1093M
17-09 10:02:22|8573M 1673M  701M 1063M
17-09 10:02:32|8604M 1673M  701M 1033M
17-09 10:02:42|8634M 1673M  701M 1003M
17-09 10:02:52|8663M 1673M  701M  973M
17-09 10:03:02|8691M 1673M  701M  946M
17-09 10:03:12|8717M 1673M  701M  920M
17-09 10:03:22|8737M 1561M  693M 1019M
17-09 10:03:32|8664M 1561M  693M 1092M
17-09 10:03:42|8662M 1561M  519M 1267M
17-09 10:03:52|9240M 1448M  514M  808M
17-09 10:04:02|9241M 1448M  514M  807M
17-09 10:04:12|9242M 1448M  514M  807M
17-09 10:04:22|9242M 1448M  514M  807M
17-09 10:04:32|9242M 1448M  514M  806M
17-09 10:04:42|9242M 1448M  514M  807M
17-09 10:04:52|9243M 1448M  514M  806M
17-09 10:05:02|9243M 1448M  514M  806M
17-09 10:05:12|9243M 1448M  514M  806M
17-09 10:05:22|9243M 1448M  514M  805M
17-09 10:05:32|9243M 1448M  514M  806M
17-09 10:05:42|9243M 1448M  514M  805M
17-09 10:05:52|9243M 1448M  514M  805M
17-09 10:06:02|9242M 1448M  514M  806M
17-09 10:06:12|9242M 1448M  514M  806M
17-09 10:06:22|9242M 1448M  514M  806M
17-09 10:06:32|9242M 1448M  514M  806M
17-09 10:06:42|9242M 1448M  514M  806M
17-09 10:06:52|9242M 1448M  514M  806M
17-09 10:07:02|9242M 1448M  514M  806M
17-09 10:07:12|9241M 1448M  514M  807M
17-09 10:07:22|9241M 1448M  514M  808M
17-09 10:07:32|9241M 1448M  514M  807M
17-09 10:07:42|9242M 1448M  514M  807M
17-09 10:07:52|9242M 1448M  514M  806M
17-09 10:08:02|9242M 1448M  514M  806M
17-09 10:08:12|9241M 1448M  514M  807M
17-09 10:08:22|9242M 1448M  514M  806M
17-09 10:08:32|9241M 1448M  514M  806M
17-09 10:08:42|9242M 1448M  514M  805M
17-09 10:08:52|9241M 1448M  514M  806M
17-09 10:09:02|9242M 1449M  516M  804M
17-09 10:09:12|9243M 1449M  518M  801M
17-09 10:09:22|9242M 1449M  518M  802M
17-09 10:09:32|9252M 1449M  518M  791M
17-09 10:09:42|9259M 1449M  518M  783M
17-09 10:09:52|9259M 1449M  519M  784M
17-09 10:10:02|9259M 1449M  519M  783M
17-09 10:10:12|9260M 1449M  519M  783M
17-09 10:10:22|9259M 1449M  519M  784M
17-09 10:10:32|9259M 1449M  519M  783M
17-09 10:10:42|9260M 1449M  519M  782M
17-09 10:10:52|9260M 1449M  519M  782M
17-09 10:11:02|9259M 1449M  519M  783M
17-09 10:11:12|9259M 1449M  519M  783M
17-09 10:11:22|9259M 1449M  519M  783M
17-09 10:11:32|9259M 1449M  519M  782M
17-09 10:11:42|9259M 1449M  519M  782M
17-09 10:11:52|9260M 1449M  520M  782M
17-09 10:12:02|9259M 1449M  520M  782M
17-09 10:12:12|9259M 1449M  520M  782M
17-09 10:12:22|9260M 1449M  520M  781M
17-09 10:12:32|9260M 1449M  520M  781M
17-09 10:12:42|9260M 1449M  520M  781M
17-09 10:12:52|9259M 1449M  520M  782M
17-09 10:13:02|9259M 1449M  520M  782M
17-09 10:13:12|9259M 1449M  520M  782M
17-09 10:13:22|9259M 1449M  521M  782M
17-09 10:13:32|9259M 1449M  521M  781M
17-09 10:13:42|9259M 1449M  521M  781M
17-09 10:13:52|9259M 1449M  521M  781M
17-09 10:14:02|9259M 1449M  521M  781M
17-09 10:14:12|9259M 1449M  521M  781M
17-09 10:14:22|9260M 1449M  521M  780M
17-09 10:14:32|9259M 1449M  521M  781M
17-09 10:14:42|9259M 1449M  521M  781M
17-09 10:14:52|9259M 1449M  521M  781M
17-09 10:15:02|9259M 1449M  521M  781M
17-09 10:15:12|9258M 1450M  521M  781M
17-09 10:15:22|9258M 1450M  521M  781M
17-09 10:15:32|9259M 1450M  521M  780M
