[7l----system---- ------memory-usage-----
     time     | used  buff  cach  free
13-09 14:55:26|2154M 2597M 1508M 9749M
13-09 14:55:36|2716M 2597M 1508M 9187M
13-09 14:55:46|2740M 2597M 1508M 9162M
13-09 14:55:56|2778M 2597M 1508M 9125M
13-09 14:56:06|2801M 2597M 1508M 9101M
13-09 14:56:16|2836M 2597M 1508M 9067M
13-09 14:56:26|2850M 2597M 1508M 9052M
13-09 14:56:36|2932M 2597M 1508M 8970M
13-09 14:56:46|2968M 2597M 1508M 8934M
13-09 14:56:56|2983M 2597M 1508M 8919M
13-09 14:57:06|3009M 2597M 1508M 8893M
13-09 14:57:16|3015M 2597M 1508M 8887M
13-09 14:57:26|3024M 2597M 1508M 8879M
13-09 14:57:36|3034M 2597M 1508M 8868M
13-09 14:57:46|3047M 2597M 1508M 8854M
13-09 14:57:56|3063M 2597M 1508M 8839M
13-09 14:58:06|3083M 2597M 1508M 8818M
13-09 14:58:16|3098M 2597M 1508M 8803M
13-09 14:58:26|3113M 2597M 1509M 8788M
13-09 14:58:36|3127M 2597M 1509M 8774M
13-09 14:58:46|3141M 2597M 1509M 8760M
13-09 14:58:56|3174M 2597M 1509M 8727M
13-09 14:59:06|3194M 2597M 1509M 8707M
13-09 14:59:16|3209M 2597M 1509M 8692M
13-09 14:59:26|3229M 2597M 1509M 8672M
13-09 14:59:36|3260M 2597M 1509M 8641M
13-09 14:59:46|3277M 2597M 1509M 8623M
13-09 14:59:56|3294M 2597M 1509M 8606M
13-09 15:00:06|3325M 2597M 1510M 8575M
13-09 15:00:16|3348M 2597M 1510M 8552M
13-09 15:00:26|3364M 2597M 1510M 8536M
13-09 15:00:36|3382M 2597M 1510M 8518M
13-09 15:00:46|3413M 2597M 1510M 8487M
13-09 15:00:56|3461M 2597M 1514M 8435M
13-09 15:01:06|3477M 2597M 1514M 8418M
13-09 15:01:16|3493M 2598M 1510M 8406M
13-09 15:01:26|3519M 2598M 1510M 8380M
13-09 15:01:36|3522M 2598M 1510M 8377M
13-09 15:01:46|3539M 2598M 1511M 8359M
13-09 15:01:56|3555M 2598M 1511M 8343M
13-09 15:02:06|3573M 2598M 1511M 8325M
13-09 15:02:16|3589M 2598M 1511M 8310M
13-09 15:02:26|3609M 2598M 1511M 8290M
13-09 15:02:36|3625M 2598M 1511M 8273M
13-09 15:02:46|3642M 2598M 1511M 8256M
13-09 15:02:56|3659M 2598M 1511M 8240M
13-09 15:03:06|3676M 2598M 1511M 8222M
13-09 15:03:16|3692M 2598M 1511M 8206M
13-09 15:03:26|3709M 2598M 1511M 8189M
13-09 15:03:36|3725M 2598M 1511M 8173M
13-09 15:03:46|3743M 2598M 1511M 8155M
13-09 15:03:56|3760M 2598M 1511M 8138M
13-09 15:04:06|3775M 2598M 1511M 8122M
13-09 15:04:16|3792M 2598M 1511M 8106M
13-09 15:04:26|3808M 2598M 1511M 8090M
13-09 15:04:36|3825M 2598M 1511M 8073M
13-09 15:04:46|3842M 2598M 1511M 8055M
13-09 15:04:56|3859M 2598M 1511M 8039M
13-09 15:05:06|3876M 2598M 1511M 8022M
13-09 15:05:16|3894M 2598M 1511M 8004M
13-09 15:05:26|3920M 2598M 1511M 7977M
13-09 15:05:36|3939M 2598M 1511M 7958M
13-09 15:05:46|3955M 2598M 1511M 7942M
13-09 15:05:56|3979M 2598M 1511M 7918M
13-09 15:06:06|3992M 2598M 1511M 7905M
13-09 15:06:16|4009M 2598M 1511M 7888M
13-09 15:06:26|4050M 2598M 1511M 7847M
