11	1.000	-70.000	
11	2.000	-70.000	
11	3.000	-70.000	
11	4.000	-66.010	
11	5.000	-66.001	
11	6.000	-66.256	
11	7.000	-65.930	
11	8.000	-61.141	
11	9.000	-57.737	
11	10.000	-58.411	
11	11.000	-58.984	
11	12.000	-56.779	
11	13.000	-57.089	
11	14.000	-57.913	
11	15.000	-55.689	
11	16.000	-60.000	
11	17.000	-60.000	
11	18.000	-60.132	
11	19.000	-60.768	
11	20.000	-61.363	
11	21.000	-58.588	
11	22.000	-58.896	
11	23.000	-59.606	
11	24.000	-58.297	
11	25.000	-57.361	
11	26.000	-58.144	
11	27.000	-58.908	
11	28.000	-59.623	
11	29.000	-60.292	
11	30.000	-60.919	
11	31.000	-61.504	
11	32.000	-62.052	
11	33.000	-60.988	
11	34.000	-61.199	
11	35.000	-61.761	
11	36.000	-60.489	
11	37.000	-60.469	
11	38.000	-59.743	
11	39.000	-58.572	
11	40.000	-57.477	
11	41.000	-57.409	
11	42.000	-57.251	
11	43.000	-58.053	
11	44.000	-58.824	
11	45.000	-59.544	
11	46.000	-60.219	
11	47.000	-59.987	
11	48.000	-57.663	
11	49.000	-55.488	
11	50.000	-55.906	
11	51.000	-56.807	
11	52.000	-55.940	
11	53.000	-60.000	
11	54.000	-60.000	
11	55.000	-58.953	
11	56.000	-57.566	
11	57.000	-56.584	
11	58.000	-57.378	
11	59.000	-58.191	
11	60.000	-58.953	
11	61.000	-59.665	
11	62.000	-60.332	
11	63.000	-59.192	
11	64.000	-59.778	
11	65.000	-60.436	
11	66.000	-61.053	
11	67.000	-61.630	
11	68.000	-62.170	
11	69.000	-62.675	
11	70.000	-63.147	
11	71.000	-62.687	
11	72.000	-62.102	
11	73.000	-62.406	
11	74.000	-58.970	
11	75.000	-55.654	
11	76.000	-55.036	
11	77.000	-60.000	
11	78.000	-60.000	
11	79.000	-59.436	
11	80.000	-59.384	
11	81.000	-60.056	
11	82.000	-59.328	
11	83.000	-59.497	
11	84.000	-60.166	
11	85.000	-57.424	
11	86.000	-56.229	
11	87.000	-57.044	
11	88.000	-56.319	
11	89.000	-56.967	
11	90.000	-56.227	
11	91.000	-60.000	
11	92.000	-60.000	
11	93.000	-59.884	
11	94.000	-58.749	
11	95.000	-59.309	
11	96.000	-58.262	
11	97.000	-58.910	
11	98.000	-56.918	
11	99.000	-56.826	
11	100.000	-57.154	
11	101.000	-60.000	
11	102.000	-60.000	
11	103.000	-58.196	
11	104.000	-55.384	
11	105.000	-56.064	
11	106.000	-56.959	
11	107.000	-57.800	
11	108.000	-55.441	
11	109.000	-55.497	
11	110.000	-60.000	
11	111.000	-60.000	
11	112.000	-57.785	
11	113.000	-55.820	
11	114.000	-56.185	
11	115.000	-55.829	
11	116.000	-55.288	
11	117.000	-60.000	
11	118.000	-60.000	
11	119.000	-60.343	
11	120.000	-60.962	
11	121.000	-61.545	
11	122.000	-60.689	
11	123.000	-60.759	
11	124.000	-59.617	
11	125.000	-59.267	
11	126.000	-58.956	
11	127.000	-59.648	
11	128.000	-59.460	
11	129.000	-59.137	
11	130.000	-58.969	
11	131.000	-58.685	
11	132.000	-57.653	
11	133.000	-58.206	
11	134.000	-57.381	
11	135.000	-56.445	
11	136.000	-55.707	
11	137.000	-60.000	
11	138.000	-60.000	
11	139.000	-59.451	
11	140.000	-59.128	
11	141.000	-58.460	
11	142.000	-58.693	
11	143.000	-57.811	
11	144.000	-58.357	
11	145.000	-59.104	
11	146.000	-58.194	
11	147.000	-58.714	
11	148.000	-59.438	
11	149.000	-60.119	
11	150.000	-59.607	
11	151.000	-59.542	
11	152.000	-60.203	
11	153.000	-59.463	
11	154.000	-59.622	
11	155.000	-60.283	
11	156.000	-59.121	
11	157.000	-59.750	
11	158.000	-59.553	
11	159.000	-59.048	
11	160.000	-57.632	
11	161.000	-57.106	
11	162.000	-57.906	
11	163.000	-58.686	
11	164.000	-59.416	
11	165.000	-60.098	
11	166.000	-59.098	
11	167.000	-59.555	
11	168.000	-56.988	
11	169.000	-57.242	
11	170.000	-55.699	
11	171.000	-60.000	
11	172.000	-60.000	
11	173.000	-60.021	
11	174.000	-57.326	
11	175.000	-57.495	
11	176.000	-57.025	
11	177.000	-57.831	
11	178.000	-58.616	
11	179.000	-58.012	
11	180.000	-57.780	
11	181.000	-60.000	
11	182.000	-60.000	
11	183.000	-60.000	
11	184.000	-60.645	
11	185.000	-60.726	
11	186.000	-59.979	
11	187.000	-58.895	
11	188.000	-60.000	
11	189.000	-60.000	
11	190.000	-60.066	
11	191.000	-59.179	
11	192.000	-59.517	
11	193.000	-59.049	
11	194.000	-57.910	
11	195.000	-56.265	
11	196.000	-57.069	
11	197.000	-56.206	
11	198.000	-57.026	
11	199.000	-56.407	
11	200.000	-56.940	
11	201.000	-56.086	
11	202.000	-60.000	
11	203.000	-60.000	
11	204.000	-60.000	
11	205.000	-60.124	
11	206.000	-59.429	
11	207.000	-59.903	
11	208.000	-58.924	
11	209.000	-59.590	
11	210.000	-60.261	
11	211.000	-59.173	
11	212.000	-59.706	
11	213.000	-60.367	
11	214.000	-60.988	
11	215.000	-61.570	
11	216.000	-61.931	
11	217.000	-58.983	
11	218.000	-59.573	
11	219.000	-58.885	
11	220.000	-59.087	
11	221.000	-56.464	
11	222.000	-55.352	
11	223.000	-60.000	
11	224.000	-60.000	
11	225.000	-60.197	
11	226.000	-59.678	
11	227.000	-56.624	
11	228.000	-56.821	
11	229.000	-57.661	
11	230.000	-57.958	
11	231.000	-56.636	
11	232.000	-56.511	
11	233.000	-55.919	
11	234.000	-55.841	
11	235.000	-60.000	
11	236.000	-60.000	
11	237.000	-60.272	
11	238.000	-59.357	
11	239.000	-59.683	
11	240.000	-58.982	
11	241.000	-58.057	
11	242.000	-58.103	
11	243.000	-58.184	
11	244.000	-56.108	
11	245.000	-56.929	
11	246.000	-57.771	
11	247.000	-58.559	
11	248.000	-59.297	
11	249.000	-56.658	
11	250.000	-57.046	
11	251.000	-56.323	
11	252.000	-57.159	
11	253.000	-56.148	
11	254.000	-55.408	
11	255.000	-56.303	
11	256.000	-55.748	
11	257.000	-56.328	
11	258.000	-55.439	
11	259.000	-60.000	
11	260.000	-60.000	
11	261.000	-60.437	
11	262.000	-61.051	
11	263.000	-61.102	
11	264.000	-60.324	
11	265.000	-60.737	
11	266.000	-59.172	
11	267.000	-58.513	
11	268.000	-59.222	
11	269.000	-59.917	
11	270.000	-60.390	
11	271.000	-57.872	
11	272.000	-55.128	
11	273.000	-55.515	
11	274.000	-60.000	
11	275.000	-60.000	
11	276.000	-59.593	
11	277.000	-59.258	
11	278.000	-59.931	
11	279.000	-60.580	
11	280.000	-61.187	
11	281.000	-60.200	
11	282.000	-60.467	
11	283.000	-61.076	
11	284.000	-60.084	
11	285.000	-58.577	
11	286.000	-59.258	
11	287.000	-58.816	
11	288.000	-58.812	
11	289.000	-55.808	
11	290.000	-60.000	
11	291.000	-60.000	
11	292.000	-58.986	
11	293.000	-58.675	
11	294.000	-59.385	
11	295.000	-60.069	
11	296.000	-60.710	
11	297.000	-59.535	
11	298.000	-56.651	
11	299.000	-57.334	
11	300.000	-58.149	
11	301.000	-58.913	
11	302.000	-57.181	
11	303.000	-56.808	
11	304.000	-57.147	
11	305.000	-55.115	
11	306.000	-55.891	
11	307.000	-60.000	
11	308.000	-60.000	
11	309.000	-60.263	
11	310.000	-60.891	
11	311.000	-61.478	
11	312.000	-56.844	
11	313.000	-57.321	
11	314.000	-60.000	
11	315.000	-60.000	
11	316.000	-60.065	
11	317.000	-57.904	
11	318.000	-57.239	
11	319.000	-56.777	
11	320.000	-57.600	
11	321.000	-58.399	
11	322.000	-59.147	
11	323.000	-59.847	
11	324.000	-60.502	
11	325.000	-61.115	
11	326.000	-61.161	
11	327.000	-60.378	
11	328.000	-60.966	
11	329.000	-60.498	
11	330.000	-57.644	
11	331.000	-57.401	
11	332.000	-58.193	
11	333.000	-57.457	
11	334.000	-56.211	
11	335.000	-57.047	
11	336.000	-55.148	
11	337.000	-60.000	
11	338.000	-60.000	
11	339.000	-60.569	
11	340.000	-59.636	
11	341.000	-59.942	
11	342.000	-60.585	
11	343.000	-61.192	
11	344.000	-61.761	
11	345.000	-62.109	
11	346.000	-60.929	
11	347.000	-61.465	
11	348.000	-62.015	
11	349.000	-62.530	
11	350.000	-58.121	
11	351.000	-56.399	
11	352.000	-55.606	
11	353.000	-60.000	
11	354.000	-60.000	
11	355.000	-60.100	
11	356.000	-59.006	
11	357.000	-59.550	
11	358.000	-60.221	
11	359.000	-59.137	
11	360.000	-59.672	
11	361.000	-60.336	
11	362.000	-59.424	
11	363.000	-59.745	
11	364.000	-60.401	
11	365.000	-59.484	
11	366.000	-58.295	
11	367.000	-56.283	
11	368.000	-55.504	
11	369.000	-60.000	
11	370.000	-60.000	
11	371.000	-60.410	
11	372.000	-61.027	
11	373.000	-61.425	
11	374.000	-58.680	
11	375.000	-59.119	
11	376.000	-58.968	
11	377.000	-58.684	
11	378.000	-59.394	
11	379.000	-58.941	
11	380.000	-58.927	
11	381.000	-59.628	
11	382.000	-60.297	
